acc,loss,val_acc,val_loss,learning_rate
0.9909277558326721,0.02616724744439125,0.96875,0.3883597254753113,4.999999873689376e-05
1.0,0.00587682519108057,1.0,1.920700742630288e-05,4.999999873689376e-05
0.9941937923431396,0.014387618750333786,0.9375,1.192906141281128,4.999999873689376e-05
0.96875,0.015236176550388336,1.0,6.716240022797137e-05,4.999999873689376e-05
0.9961292147636414,0.009615524671971798,0.96875,0.12096395343542099,4.999999873689376e-05
